organization_key,organization_name,encounter_date_key,encounter_date,encounter_class,encounter_count,unique_patients,average_duration_minutes,median_duration_minutes,inpatient_count,emergency_count,total_claim_cost,payer_coverage,patient_responsibility,provider_count
405686286755502306,BERKSHIRE MEDICAL CENTER INC,20190115,2019-01-15,ambulatory,1,1,15.0,15.0,0,0,85.55,35.55,50.00,1
353447819048907343,CAMBRIDGE PUBLIC HEALTH COMMISSION,20190115,2019-01-15,ambulatory,1,1,30.25,30.25,0,0,573.98,538.98,35.00,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190115,2019-01-15,ambulatory,1,1,136.0,136.0,0,0,1354.50,1083.60,270.90,1
137002283324145083,STURDY MEMORIAL HOSPITAL INC,20190117,2019-01-17,ambulatory,1,1,15.0,15.0,0,0,14122.58,14122.58,0.00,1
472226794892644975,HAVERHILL FAMILY OFFICE LLC,20190117,2019-01-17,wellness,1,1,15.0,15.0,0,0,704.20,0.00,704.20,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190118,2019-01-18,ambulatory,1,1,229.0,229.0,0,0,663.04,530.43,132.61,1
244544338078735615,TEWKSBURY HOSPITAL,20190119,2019-01-19,ambulatory,1,1,223.23333333333332,223.23333333333332,0,0,3536.75,3486.75,50.00,1
39538555446517326,VNA & HOSPICE OF GREATER MILFORD,20190121,2019-01-21,emergency,1,1,60.0,60.0,0,1,5480.13,5445.13,35.00,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190121,2019-01-21,ambulatory,1,1,214.0,214.0,0,0,1791.03,1432.82,358.21,1
969560228442772145,FAMILY PRACTICE GROUP PC,20190123,2019-01-23,wellness,1,1,44.53333333333333,44.53333333333333,0,0,1040.10,940.10,100.00,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190124,2019-01-24,ambulatory,1,1,189.0,189.0,0,0,989.05,791.24,197.81,1
340901791751100142,WP ACQUISITION SUB LLC,20190124,2019-01-24,ambulatory,1,1,219.06666666666666,219.06666666666666,0,0,3105.35,1985.19,1120.16,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190127,2019-01-27,ambulatory,1,1,129.0,129.0,0,0,1103.53,882.82,220.71,1
969560228442772145,FAMILY PRACTICE GROUP PC,20190128,2019-01-28,wellness,1,1,15.0,15.0,0,0,704.20,604.20,100.00,1
969560228442772145,FAMILY PRACTICE GROUP PC,20190129,2019-01-29,wellness,1,1,15.0,15.0,0,0,704.20,0.00,704.20,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190130,2019-01-30,ambulatory,1,1,216.0,216.0,0,0,626.17,500.94,125.23,1
137002283324145083,STURDY MEMORIAL HOSPITAL INC,20190131,2019-01-31,ambulatory,1,1,15.0,15.0,0,0,11451.02,11451.02,0.00,1
719406762791431727,BRIARWOOD REHABILITATION & HEALTHCARE CENTER,20190201,2019-02-01,emergency,1,1,60.0,60.0,0,1,87.71,37.71,50.00,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190203,2019-02-03,ambulatory,1,1,133.0,133.0,0,0,535.87,428.70,107.17,1
520806008221098162,FIRST PSYCHIATRIC PLANNERS  INC,20190204,2019-02-04,ambulatory,1,1,141.96666666666667,141.96666666666667,0,0,2673.95,2623.95,50.00,1
420221548349436151,MOUNT AUBURN HOSPITAL,20190205,2019-02-05,ambulatory,1,1,206.2,206.2,0,0,3105.35,1317.88,1787.47,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190206,2019-02-06,ambulatory,2,1,88.0,88.0,0,0,770.58,616.46,154.12,1
137002283324145083,STURDY MEMORIAL HOSPITAL INC,20190207,2019-02-07,ambulatory,1,1,15.0,15.0,0,0,7748.32,7748.32,0.00,1
846294596561620579,WESTFORD INTERNAL MEDICINE PC,20190208,2019-02-08,wellness,1,1,15.0,15.0,0,0,712.68,0.00,712.68,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190209,2019-02-09,ambulatory,1,1,164.0,164.0,0,0,1304.71,1043.77,260.94,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190212,2019-02-12,ambulatory,1,1,217.0,217.0,0,0,650.10,520.08,130.02,1
683258316057948949,STEWARD ST. ANNES HOSPITAL CORPORATION,20190214,2019-02-14,ambulatory,1,1,15.0,15.0,0,0,85.55,0.00,85.55,1
137002283324145083,STURDY MEMORIAL HOSPITAL INC,20190214,2019-02-14,ambulatory,1,1,15.0,15.0,0,0,11451.02,11451.02,0.00,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190215,2019-02-15,ambulatory,1,1,229.0,229.0,0,0,787.17,629.74,157.43,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190218,2019-02-18,ambulatory,1,1,215.0,215.0,0,0,736.29,589.03,147.26,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190221,2019-02-21,ambulatory,1,1,160.0,160.0,0,0,1791.03,1432.82,358.21,1
521143750033311203,SERENITY HILL NURSING CENTER,20190221,2019-02-21,emergency,1,1,60.0,60.0,0,1,9829.51,9829.51,0.00,1
137002283324145083,STURDY MEMORIAL HOSPITAL INC,20190221,2019-02-21,ambulatory,1,1,15.0,15.0,0,0,12071.23,12071.23,0.00,1
623047219859228790,GARDEN STATE HEALTHCARE ASSOCIATES LLC,20190222,2019-02-22,wellness,1,1,47.6,47.6,0,0,1291.56,848.66,442.90,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190224,2019-02-24,ambulatory,1,1,137.0,137.0,0,0,535.87,428.70,107.17,1
334510102683813647,BOSTON MEDICAL CENTER CORPORATION-,20190224,2019-02-24,wellness,1,1,15.0,15.0,0,0,272.80,0.00,272.80,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190228,2019-02-28,ambulatory,1,1,205.0,205.0,0,0,931.05,744.84,186.21,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190303,2019-03-03,ambulatory,1,1,228.0,228.0,0,0,995.80,796.64,199.16,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190306,2019-03-06,ambulatory,1,1,207.0,207.0,0,0,1233.50,986.80,246.70,1
395615810080261442,ANNA JAQUES HOSPITAL SUBACUTE UNIT,20190308,2019-03-08,ambulatory,1,1,203.75,203.75,0,0,3105.35,2484.28,621.07,1
244544338078735615,TEWKSBURY HOSPITAL,20190308,2019-03-08,outpatient,1,1,15.0,15.0,0,0,142.58,0.00,142.58,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190309,2019-03-09,ambulatory,2,1,112.5,112.5,0,0,792.66,634.12,158.54,1
244544338078735615,TEWKSBURY HOSPITAL,20190311,2019-03-11,outpatient,1,1,58.583333333333336,58.583333333333336,0,0,4052.91,0.00,4052.91,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190312,2019-03-12,ambulatory,1,1,230.0,230.0,0,0,535.87,428.70,107.17,1
39538555446517326,VNA & HOSPICE OF GREATER MILFORD,20190313,2019-03-13,emergency,1,1,60.0,60.0,0,1,87.71,52.71,35.00,1
58830663438005741,SUNRISE HEALTHCARE LLC,20190313,2019-03-13,wellness,1,1,36.516666666666666,36.516666666666666,0,0,704.20,0.00,704.20,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190315,2019-03-15,ambulatory,1,1,128.0,128.0,0,0,797.86,638.29,159.57,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190318,2019-03-18,ambulatory,1,1,211.0,211.0,0,0,535.87,428.70,107.17,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190322,2019-03-22,ambulatory,1,1,153.0,153.0,0,0,535.87,428.70,107.17,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190325,2019-03-25,ambulatory,1,1,220.0,220.0,0,0,535.87,428.70,107.17,1
721972786242253874,BOSTON MEDICAL CENTER CORPORATION-,20190325,2019-03-25,ambulatory,1,1,22.383333333333333,22.383333333333333,0,0,148.80,0.00,148.80,1
164982158369714689,A&A HEALTHCARE LLC,20190327,2019-03-27,wellness,1,1,44.266666666666666,44.266666666666666,0,0,785.58,785.58,0.00,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190328,2019-03-28,ambulatory,1,1,188.0,188.0,0,0,535.87,428.70,107.17,1
476697113556229311,BETH ISRAEL DEACONESS HOSPITAL MILTON INC,20190329,2019-03-29,ambulatory,1,1,15.0,15.0,0,0,85.55,0.00,85.55,1
679474484616751075,NEWBURYPORT FAMILY PRACTICE P.C.,20190330,2019-03-30,wellness,1,1,15.0,15.0,0,0,1384.48,0.00,1384.48,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190331,2019-03-31,ambulatory,1,1,195.0,195.0,0,0,535.87,428.70,107.17,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190402,2019-04-02,ambulatory,1,1,15.0,15.0,0,0,234.71,187.76,46.95,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190403,2019-04-03,ambulatory,1,1,121.0,121.0,0,0,535.87,428.70,107.17,1
721972786242253874,BOSTON MEDICAL CENTER CORPORATION-,20190404,2019-04-04,outpatient,1,1,50.483333333333334,50.483333333333334,0,0,1099.19,0.00,1099.19,1
137002283324145083,STURDY MEMORIAL HOSPITAL INC,20190404,2019-04-04,ambulatory,1,1,15.0,15.0,0,0,1005.38,1005.38,0.00,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190406,2019-04-06,ambulatory,1,1,122.0,122.0,0,0,839.83,671.86,167.97,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190409,2019-04-09,ambulatory,2,1,71.5,71.5,0,0,770.58,616.46,154.12,1
332886644979055046,MILFORD REGIONAL MEDICAL CENTER,20190410,2019-04-10,ambulatory,1,1,358.85,358.85,0,0,4399.55,4364.55,35.00,1
137002283324145083,STURDY MEMORIAL HOSPITAL INC,20190411,2019-04-11,outpatient,1,1,15.0,15.0,0,0,142.58,142.58,0.00,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190412,2019-04-12,ambulatory,1,1,155.0,155.0,0,0,535.87,428.70,107.17,1
376833142676655002,HOLISTIC FAMILY PRACTICE  INC.,20190413,2019-04-13,wellness,1,1,39.1,39.1,0,0,704.20,563.36,140.84,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190415,2019-04-15,ambulatory,1,1,126.0,126.0,0,0,639.99,511.99,128.00,1
924438841780828326,CENTER FOR DIGESTIVE WELLNESS PC,20190416,2019-04-16,wellness,1,1,15.0,15.0,0,0,347.38,0.00,347.38,1
244544338078735615,TEWKSBURY HOSPITAL,20190418,2019-04-18,ambulatory,1,1,15.0,15.0,0,0,85.55,35.55,50.00,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190419,2019-04-19,ambulatory,1,1,146.0,146.0,0,0,535.87,428.70,107.17,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190422,2019-04-22,ambulatory,1,1,230.0,230.0,0,0,680.96,544.77,136.19,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190425,2019-04-25,ambulatory,1,1,146.0,146.0,0,0,1375.84,1100.67,275.17,1
1037822919216517364,ANNA JAQUES HOSPITAL SUBACUTE UNIT,20190427,2019-04-27,ambulatory,1,1,183.35,183.35,0,0,2673.95,2139.16,534.79,1
264175530648959689,SIGNATURE HEALTHCARE MEDICAL GROUP INC,20190428,2019-04-28,wellness,1,1,58.233333333333334,58.233333333333334,0,0,927.94,927.94,0.00,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190428,2019-04-28,ambulatory,1,1,200.0,200.0,0,0,891.85,713.48,178.37,1
353447819048907343,CAMBRIDGE PUBLIC HEALTH COMMISSION,20190428,2019-04-28,ambulatory,1,1,43.733333333333334,43.733333333333334,0,0,573.98,538.98,35.00,1
239726299069476648,PERSONALIZED MEDICAL CARE LLC,20190430,2019-04-30,wellness,1,1,15.0,15.0,0,0,272.80,0.00,272.80,1
1108258114602746895,CAMBRIDGE REHABILITATION & NURSING CENTER,20190501,2019-05-01,emergency,1,1,60.0,60.0,0,1,146.18,0.00,146.18,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190501,2019-05-01,ambulatory,1,1,162.0,162.0,0,0,535.87,428.70,107.17,1
410915144747947572,COOLEY DICKINSON HOSPITAL INC,20190502,2019-05-02,outpatient,1,1,15.0,15.0,0,0,142.58,0.00,142.58,1
683258316057948949,STEWARD ST. ANNES HOSPITAL CORPORATION,20190503,2019-05-03,outpatient,1,1,15.0,15.0,0,0,142.58,0.00,142.58,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190504,2019-05-04,ambulatory,1,1,131.0,131.0,0,0,535.87,428.70,107.17,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190507,2019-05-07,ambulatory,1,1,163.0,163.0,0,0,535.87,428.70,107.17,1
721972786242253874,BOSTON MEDICAL CENTER CORPORATION-,20190508,2019-05-08,ambulatory,1,1,15.0,15.0,0,0,142.58,0.00,142.58,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190510,2019-05-10,ambulatory,2,1,99.0,99.0,0,0,1041.02,832.81,208.21,1
814284400183858824,PRIMARY CARE NORTH PC,20190511,2019-05-11,wellness,1,1,43.916666666666664,43.916666666666664,0,0,1475.54,996.66,478.88,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190513,2019-05-13,ambulatory,1,1,226.0,226.0,0,0,1273.38,1018.70,254.68,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190517,2019-05-17,ambulatory,1,1,188.0,188.0,0,0,1523.08,1218.46,304.62,1
395615810080261442,ANNA JAQUES HOSPITAL SUBACUTE UNIT,20190518,2019-05-18,outpatient,1,1,28.35,28.35,0,0,8418.72,6734.97,1683.75,1
679818074188163933,ARBOUR-FULLER HOSPITAL,20190519,2019-05-19,outpatient,1,1,15.0,15.0,0,0,142.58,0.00,142.58,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190520,2019-05-20,ambulatory,1,1,202.0,202.0,0,0,1595.29,1276.23,319.06,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190523,2019-05-23,ambulatory,1,1,148.0,148.0,0,0,535.87,428.70,107.17,1
622746900524004548,WHITTIER REHABILTATION HOSPITAL,20190525,2019-05-25,ambulatory,1,1,222.85,222.85,0,0,3105.35,2484.28,621.07,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190526,2019-05-26,ambulatory,1,1,130.0,130.0,0,0,535.87,428.70,107.17,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190529,2019-05-29,ambulatory,1,1,231.0,231.0,0,0,792.44,633.95,158.49,1
1100386330438199965,WALTHAM WESTON INTERNAL MEDICINE ASSOCIATES  P.C.,20190531,2019-05-31,wellness,1,1,51.61666666666667,51.61666666666667,0,0,1069.06,855.24,213.82,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190601,2019-06-01,hospice,1,1,38884.05,38884.05,0,0,11353.93,9083.14,2270.79,1
288384166086759286,MEDFORD REHABILITATION AND NURSING CENTER,20190602,2019-06-02,emergency,1,1,60.0,60.0,0,1,4140.89,4105.89,35.00,1
919548777387151765,SOUTH SHORE CENTER FOR WELLNESS LTD,20190615,2019-06-15,wellness,1,1,56.916666666666664,56.916666666666664,0,0,704.20,0.00,704.20,1
719406762791431727,BRIARWOOD REHABILITATION & HEALTHCARE CENTER,20190615,2019-06-15,emergency,1,1,60.0,60.0,0,1,146.18,0.00,146.18,1
244544338078735615,TEWKSBURY HOSPITAL,20190616,2019-06-16,outpatient,1,1,44.8,44.8,0,0,868.65,0.00,868.65,1
244544338078735615,TEWKSBURY HOSPITAL,20190623,2019-06-23,ambulatory,1,1,15.0,15.0,0,0,1469.08,0.00,1469.08,1
565804414476228962,FRANCISCAN HOSPITAL FOR CHILDREN INC,20190624,2019-06-24,ambulatory,1,1,26.8,26.8,0,0,573.98,423.98,150.00,1
410915144747947572,COOLEY DICKINSON HOSPITAL INC,20190625,2019-06-25,ambulatory,1,1,62.71666666666667,62.71666666666667,0,0,516.95,0.00,516.95,1
39538555446517326,VNA & HOSPICE OF GREATER MILFORD,20190625,2019-06-25,emergency,1,1,60.0,60.0,0,1,146.18,111.18,35.00,1
679474484616751075,NEWBURYPORT FAMILY PRACTICE P.C.,20190629,2019-06-29,wellness,1,1,15.0,15.0,0,0,629.87,445.08,184.79,1
50464693234281699,Lynn Community Based Outpatient Clinic (CBOC),20190629,2019-06-29,wellness,1,1,15.0,15.0,0,0,211.38,169.10,42.28,1
815218868737845247,Causeway OPC,20190703,2019-07-03,ambulatory,1,1,15.0,15.0,0,0,85.55,68.44,17.11,1
1037822919216517364,ANNA JAQUES HOSPITAL SUBACUTE UNIT,20190706,2019-07-06,ambulatory,1,1,15.0,15.0,0,0,17072.82,13658.25,3414.57,1
694540912856437675,PULMONARY INTERNISTS AND CONSULTANTS PC,20190709,2019-07-09,wellness,1,1,50.53333333333333,50.53333333333333,0,0,994.48,0.00,994.48,1
741458505160782152,LOWELL COMMUNITY HEALTH CENTER,20190714,2019-07-14,wellness,1,1,40.85,40.85,0,0,783.90,0.00,783.90,1
565804414476228962,FRANCISCAN HOSPITAL FOR CHILDREN INC,20190715,2019-07-15,ambulatory,1,1,28.533333333333335,28.533333333333335,0,0,16956.79,16906.79,50.00,1
1003634539940818261,CHARLES RIVER COMMUNITY HEALTH  INC,20190715,2019-07-15,wellness,1,1,29.033333333333335,29.033333333333335,0,0,1703.00,1703.00,0.00,1
1037822919216517364,ANNA JAQUES HOSPITAL SUBACUTE UNIT,20190719,2019-07-19,ambulatory,1,1,15.0,15.0,0,0,12534.38,10027.50,2506.88,1
556944320275034302,PARADIGM HEALTHCARE  PC,20190719,2019-07-19,wellness,1,1,47.7,47.7,0,0,704.20,0.00,704.20,1
392549857133219292,CAPE COD HOSPITAL INC,20190723,2019-07-23,ambulatory,1,1,209.21666666666667,209.21666666666667,0,0,3536.75,2666.49,870.26,1
410915144747947572,COOLEY DICKINSON HOSPITAL INC,20190725,2019-07-25,ambulatory,1,1,74.88333333333334,74.88333333333334,0,0,516.95,0.00,516.95,1
565804414476228962,FRANCISCAN HOSPITAL FOR CHILDREN INC,20190729,2019-07-29,ambulatory,1,1,219.55,219.55,0,0,3105.35,3055.35,50.00,1
484606205110823681,FAMILY MEDICINE ASSOCIATES OF SOUTH ATTLEBORO  P.C.,20190803,2019-08-03,wellness,1,1,31.066666666666666,31.066666666666666,0,0,919.90,0.00,919.90,1
1037822919216517364,ANNA JAQUES HOSPITAL SUBACUTE UNIT,20190806,2019-08-06,ambulatory,1,1,15.0,15.0,0,0,1868.18,1494.54,373.64,1
76613554195130854,TREE OF LIFE HEALTHCARE ASSOCIATES,20190807,2019-08-07,wellness,1,1,15.0,15.0,0,0,840.20,0.00,840.20,1
39538555446517326,VNA & HOSPICE OF GREATER MILFORD,20190808,2019-08-08,emergency,1,1,60.0,60.0,0,1,146.18,111.18,35.00,1
565804414476228962,FRANCISCAN HOSPITAL FOR CHILDREN INC,20190808,2019-08-08,ambulatory,1,1,30.466666666666665,30.466666666666665,0,0,5263.67,5213.67,50.00,1
679818074188163933,ARBOUR-FULLER HOSPITAL,20190817,2019-08-17,ambulatory,1,1,193.16666666666666,193.16666666666666,0,0,3105.35,0.00,3105.35,1
721972786242253874,BOSTON MEDICAL CENTER CORPORATION-,20190817,2019-08-17,ambulatory,1,1,15.0,15.0,0,0,1603.64,0.00,1603.64,1
353447819048907343,CAMBRIDGE PUBLIC HEALTH COMMISSION,20190817,2019-08-17,ambulatory,3,1,24.916666666666668,24.416666666666668,0,0,5051.67,4946.67,105.00,1
476697113556229311,BETH ISRAEL DEACONESS HOSPITAL MILTON INC,20190818,2019-08-18,ambulatory,1,1,15.0,15.0,0,0,85.55,0.00,85.55,1
1108258114602746895,CAMBRIDGE REHABILITATION & NURSING CENTER,20190823,2019-08-23,emergency,1,1,60.0,60.0,0,1,20794.05,20740.23,53.82,1
334510102683813647,BOSTON MEDICAL CENTER CORPORATION-,20190825,2019-08-25,wellness,1,1,15.0,15.0,0,0,136.80,0.00,136.80,1
476697113556229311,BETH ISRAEL DEACONESS HOSPITAL MILTON INC,20190825,2019-08-25,outpatient,1,1,58.61666666666667,58.61666666666667,0,0,960.44,50.69,909.75,1
469245621271018320,LYNN URGENT CARE LLC,20190826,2019-08-26,urgentcare,1,1,15.0,15.0,0,0,494.28,0.00,494.28,1
410915144747947572,COOLEY DICKINSON HOSPITAL INC,20190827,2019-08-27,ambulatory,1,1,69.5,69.5,0,0,1059.16,0.00,1059.16,1
469245621271018320,LYNN URGENT CARE LLC,20190902,2019-09-02,urgentcare,1,1,15.0,15.0,0,0,573.98,218.08,355.90,1
565804414476228962,FRANCISCAN HOSPITAL FOR CHILDREN INC,20190903,2019-09-03,ambulatory,1,1,23.1,23.1,0,0,5263.67,5213.67,50.00,1
433837020145504394,ZANJABEE INTEGRATIVE MEDICINE AND PRIMARY CARE LLC,20190906,2019-09-06,wellness,1,1,43.43333333333333,43.43333333333333,0,0,1223.31,0.00,1223.31,1
721972786242253874,BOSTON MEDICAL CENTER CORPORATION-,20190909,2019-09-09,outpatient,1,1,15.0,15.0,0,0,301.25,241.00,60.25,1
160559015988030201,HEALTHFIRST FAMILY CARE CENTER INC,20190910,2019-09-10,wellness,1,1,33.166666666666664,33.166666666666664,0,0,1058.12,0.00,1058.12,1
721972786242253874,BOSTON MEDICAL CENTER CORPORATION-,20190916,2019-09-16,outpatient,1,1,15.0,15.0,0,0,301.25,241.00,60.25,1
344701928599722495,COLONY CENTER FOR HEALTH & REHABILITATION,20190916,2019-09-16,emergency,1,1,60.0,60.0,0,1,1008.98,0.00,1008.98,1
132019786462314408,DAVIS SQUARE FAMILY PRACTICE,20190919,2019-09-19,wellness,1,1,42.11666666666667,42.11666666666667,0,0,860.16,860.16,0.00,1
476697113556229311,BETH ISRAEL DEACONESS HOSPITAL MILTON INC,20190921,2019-09-21,outpatient,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
721972786242253874,BOSTON MEDICAL CENTER CORPORATION-,20190923,2019-09-23,ambulatory,1,1,15.0,15.0,0,0,9528.30,7622.64,1905.66,1
683258316057948949,STEWARD ST. ANNES HOSPITAL CORPORATION,20190924,2019-09-24,ambulatory,1,1,234.4,234.4,0,0,3536.75,158.64,3378.11,1
565804414476228962,FRANCISCAN HOSPITAL FOR CHILDREN INC,20190927,2019-09-27,ambulatory,1,1,27.633333333333333,27.633333333333333,0,0,5263.67,5213.67,50.00,1
363458983347729064,Fitchburg Outpatient Clinic,20190928,2019-09-28,ambulatory,1,1,49.81666666666667,49.81666666666667,0,0,948.35,0.00,948.35,1
476697113556229311,BETH ISRAEL DEACONESS HOSPITAL MILTON INC,20190929,2019-09-29,outpatient,1,1,73.46666666666667,73.46666666666667,0,0,18483.80,14787.03,3696.77,1
721972786242253874,BOSTON MEDICAL CENTER CORPORATION-,20190930,2019-09-30,ambulatory,1,1,180.71666666666667,180.71666666666667,0,0,2673.95,2139.16,534.79,1
353447819048907343,CAMBRIDGE PUBLIC HEALTH COMMISSION,20191003,2019-10-03,ambulatory,1,1,185.1,185.1,0,0,2673.95,2638.95,35.00,1
476697113556229311,BETH ISRAEL DEACONESS HOSPITAL MILTON INC,20191006,2019-10-06,outpatient,1,1,48.53333333333333,48.53333333333333,0,0,6937.84,5550.27,1387.57,1
544412707586716213,FAIRVIEW HOSPITAL,20191011,2019-10-11,wellness,1,1,15.0,15.0,0,0,704.20,604.20,100.00,1
389966452681632557,BETH ISRAEL DEACONESS HOSPITAL-NEEDHAM  INC.,20191013,2019-10-13,ambulatory,1,1,47.233333333333334,47.233333333333334,0,0,3236.96,2589.56,647.40,1
395615810080261442,ANNA JAQUES HOSPITAL SUBACUTE UNIT,20191013,2019-10-13,outpatient,1,1,15.0,15.0,0,0,142.58,114.06,28.52,1
39538555446517326,VNA & HOSPICE OF GREATER MILFORD,20191014,2019-10-14,emergency,1,1,60.0,60.0,0,1,146.18,111.18,35.00,1
565804414476228962,FRANCISCAN HOSPITAL FOR CHILDREN INC,20191019,2019-10-19,ambulatory,1,1,39.916666666666664,39.916666666666664,0,0,8656.98,8606.98,50.00,1
719406762791431727,BRIARWOOD REHABILITATION & HEALTHCARE CENTER,20191020,2019-10-20,emergency,1,1,60.0,60.0,0,1,146.18,92.36,53.82,1
703727186913582450,ASSOCIATED INTERNISTS OF RANDOLPH  INC.,20191020,2019-10-20,wellness,1,1,47.21666666666667,47.21666666666667,0,0,568.20,454.56,113.64,1
1108258114602746895,CAMBRIDGE REHABILITATION & NURSING CENTER,20191027,2019-10-27,emergency,1,1,60.0,60.0,0,1,87.71,37.71,50.00,1
557025406090317911,DILIGENCEHEALTHCARE,20191029,2019-10-29,wellness,1,1,29.266666666666666,29.266666666666666,0,0,919.90,0.00,919.90,1
222681380209834388,SOUTH SHORE HOSPITAL INC.,20191030,2019-10-30,ambulatory,1,1,15.0,15.0,0,0,85.55,0.00,85.55,1
476697113556229311,BETH ISRAEL DEACONESS HOSPITAL MILTON INC,20191103,2019-11-03,ambulatory,1,1,229.65,229.65,0,0,3536.75,2829.40,707.35,1
801031929336468325,BROCKTON HOSPITAL  INC.,20191110,2019-11-10,ambulatory,1,1,15.0,15.0,0,0,85.55,0.00,85.55,1
565804414476228962,FRANCISCAN HOSPITAL FOR CHILDREN INC,20191113,2019-11-13,ambulatory,1,1,38.583333333333336,38.583333333333336,0,0,7805.89,7755.89,50.00,1
654096641582644263,BL HEALTHCARE INC DELEWARE,20191114,2019-11-14,wellness,1,1,39.18333333333333,39.18333333333333,0,0,860.16,0.00,860.16,1
109016295863276866,FAMILY SERVICE ASSOCIATION OF GREATER FALL RIVER INC,20191114,2019-11-14,wellness,1,1,15.0,15.0,0,0,272.80,0.00,272.80,1
790885867393293671,DUTTON FAMILY CARE ASSOCIATES LLP,20191121,2019-11-21,wellness,1,1,55.96666666666667,55.96666666666667,0,0,840.20,0.00,840.20,1
683258316057948949,STEWARD ST. ANNES HOSPITAL CORPORATION,20191122,2019-11-22,ambulatory,1,1,15.0,15.0,0,0,85.55,59.88,25.67,1
866549107229357074,HOPKINTON MEDICAL CARE  P.C.,20191128,2019-11-28,wellness,1,1,15.0,15.0,0,0,704.20,0.00,704.20,1
723111811226363721,CHESTNUT WOODS REHABILITATION AND HEALTHCARE CTR,20191129,2019-11-29,emergency,1,1,60.0,60.0,0,1,146.18,116.94,29.24,1
410915144747947572,COOLEY DICKINSON HOSPITAL INC,20191130,2019-11-30,ambulatory,1,1,79.23333333333333,79.23333333333333,0,0,516.95,0.00,516.95,1
1053862909723414558,COMPASSIONATE HEALTH CARE GROUP LLC,20191202,2019-12-02,wellness,1,1,44.516666666666666,44.516666666666666,0,0,1297.29,1197.29,100.00,1
1108258114602746895,CAMBRIDGE REHABILITATION & NURSING CENTER,20191203,2019-12-03,emergency,1,1,60.0,60.0,0,1,87.71,37.71,50.00,1
565804414476228962,FRANCISCAN HOSPITAL FOR CHILDREN INC,20191204,2019-12-04,ambulatory,1,1,48.15,48.15,0,0,16546.52,16496.52,50.00,1
332886644979055046,MILFORD REGIONAL MEDICAL CENTER,20191205,2019-12-05,ambulatory,1,1,213.96666666666667,213.96666666666667,0,0,3536.75,2226.36,1310.39,1
814284400183858824,PRIMARY CARE NORTH PC,20191205,2019-12-05,wellness,1,1,30.666666666666668,30.666666666666668,0,0,1203.57,0.00,1203.57,1
